soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall_enhet,beloep
2017,15,1557,969233134,1557,70,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,4,4000
2017,15,1557,969233134,1557,70,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,136,6256
2017,15,1515,988593621,1515,17,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,35,4550
2017,15,1515,988593621,1515,17,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,15,560
2017,15,1515,988593621,1515,17,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1515,988593621,1515,17,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,134,6164
2017,18,1848,998904749,1848,132,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,240,912
2017,12,1241,989569767,1241,121,2,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,25000,ANTALL,1,25000
2017,15,1576,988210528,1576,37,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1576,988210528,1576,37,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1576,988210528,1576,37,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,5,6000
2017,15,1576,988210528,1576,37,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,312,14352
2017,12,1223,991650261,1223,48,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,950,ANTALL,1,950
2017,12,1223,991650261,1223,48,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,5,METER,359,1795
2017,15,1543,970562060,1543,79,8,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,52,6760
2017,15,1543,970562060,1543,79,8,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,75,4680
2017,15,1519,984661436,1519,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,11,1430
2017,15,1519,984661436,1519,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,10,1300
2017,18,1848,979461208,1848,76,7,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,3,3000
2017,18,1848,979461208,1848,76,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,230,5750
2017,15,1567,983753728,1567,30,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,96,12480
2017,15,1567,983753728,1567,30,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1567,983753728,1567,30,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,200,14000
2017,15,1567,983753728,1567,30,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,326,14996
2017,15,1567,969395673,1567,58,13,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,11,1430
2017,15,1567,969395673,1567,58,13,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,8,834,998884624,834,18,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,11,2200
2017,8,834,998884624,834,18,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,110,DYREENHETER,63,6930
2017,8,834,998884624,834,18,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,300,DEKAR,6,1800
2017,8,834,998884624,834,18,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,5,METER,858,"3025,38787"
2017,8,834,998884624,834,18,1,0,Kulturmiljøer og kulturminner,Skjøtsel av rydningsrøyser,Skjøtsel av rydningsrøyser,200,ANTALL,14,"1974,61213"
2017,18,1811,990556393,1811,49,17,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,7244,"27527,2"
2017,18,1811,990556393,1811,49,17,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,3,3000
2017,18,1811,990556393,1811,49,17,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,357,8925
2017,11,1121,970562451,1121,59,12,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,150,DEKAR,70,10500
2017,11,1121,970562451,1121,59,12,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,757,4542
2017,11,1121,970562451,1121,59,12,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,372,2604
2017,15,1520,970568425,1520,133,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,63,8190
2017,15,1520,970568425,1520,133,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,7,910
2017,15,1520,970568425,1520,133,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,145,6670
2017,18,1811,969710838,1811,49,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,342,"1299,6"
2017,15,1511,966010487,1511,100,17,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,82,10660
2017,15,1511,966010487,1511,100,17,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,10,1300
2017,15,1511,966010487,1511,100,17,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,171,11970
2017,15,1511,966010487,1511,100,17,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,427,19642
2017,18,1804,969646250,1804,226,7,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1041,"3955,8"
2017,15,1548,969129973,1548,79,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,566,26036
2017,15,1571,969842343,1571,34,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1571,969842343,1571,34,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,81,3726
2017,15,1543,969848880,1543,61,8,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,80,10400
2017,15,1543,969848880,1543,61,8,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,100,DYREENHETER,0,0
2017,15,1543,969848880,1543,61,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1543,969848880,1543,61,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1520,969260190,1520,97,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,39,5070
2017,15,1520,969260190,1520,97,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1520,969260190,1520,97,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,158,7268
2017,17,5039,980483320,1724,20,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,169,DEKAR,75,12675
2017,15,1539,969131072,1539,154,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,43,5590
2017,15,1539,969131072,1539,154,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2017,15,1524,979329458,1524,62,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,83,10790
2017,15,1524,979329458,1524,62,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,263,5680
2017,15,1539,916202849,1539,22,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,3,10000
2017,15,1539,916202849,1539,22,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med foredling,Drift av fellesseter med foredling,20000,ANDEL,0,0
2017,15,1539,916202849,1539,22,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,222,10212
2017,18,1848,912632482,1848,86,14,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,25,4500
2017,18,1848,912632482,1848,86,14,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1037,"3940,6"
2017,18,1848,912632482,1848,86,14,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,6,1500
2017,18,1848,912632482,1848,86,14,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2017,18,1848,912632482,1848,86,14,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,354,8850
2017,15,1548,969843498,1548,83,46,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,47,6110
2017,15,1548,969843498,1548,83,46,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,200,5160
2017,15,1548,969843498,1548,83,46,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,266,12236
2017,15,1535,991168281,1535,78,11,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,30000,ANTALL,1,30000
2017,4,415,994925504,415,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2017,4,415,994925504,415,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,108,11340
2017,4,415,994925504,415,181,1,0,Plantevernmidler,Ugrasharving,Ugrasharving,60,DEKAR,298,17880
2017,18,1868,871597782,1868,79,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1047,"3978,6"
2017,18,1868,871597782,1868,79,6,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,246,68880
2017,18,1868,871597782,1868,79,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,228,5700
2017,15,1534,970221522,1534,82,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,139,6394
2017,15,1515,985542031,1515,3,9,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,57,7410
2017,15,1515,985542031,1515,3,9,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,15,760
2017,12,1216,916502753,1216,30,4,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,89,3471
2017,11,1146,996322475,1146,27,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,59,3186
2017,11,1146,996322475,1146,27,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,20,1120
2017,11,1112,992983868,1112,32,4,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,80,ANTALL,6,480
2017,11,1112,992983868,1112,32,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,21,10500
2017,11,1112,992983868,1112,32,4,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,594,3564
2017,18,1812,969382504,1812,58,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1914,"7273,2"
2017,18,1812,969382504,1812,58,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,189,4725
2017,12,1241,992913215,1241,43,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,10,2090
2017,12,1241,992913215,1241,43,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,5,2250
2017,12,1241,992913215,1241,43,3,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,66,2574
2017,15,1576,986386173,1576,107,1,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,304,12160
2017,11,1130,912408841,1130,32,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,32,1728
2017,11,1130,912408841,1130,32,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,6,336
2017,15,1554,977238366,1554,123,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,9,1170
2017,15,1554,977238366,1554,123,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2017,15,1520,916347847,1520,119,5,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,92,11960
2017,15,1520,916347847,1520,119,5,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,40,DEKAR,70,3880
2017,8,827,977198410,827,10,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,72,14400
2017,8,827,977198410,827,10,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,220,DEKAR,289,20020
2017,11,1119,981465547,1119,30,2,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,1099,7693
2017,11,1119,981465547,1119,30,2,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 1,60,DEKAR,315,18900
2017,11,1119,981465547,1119,30,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,248,19840
2017,11,1119,981465547,1119,30,2,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,30,DEKAR,60,1800
2017,18,1820,917177201,1820,12,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,531,"2017,8"
2017,18,1820,917177201,1820,12,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,58,1450
2017,9,906,994987631,906,422,7,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,140,DEKAR,11,1540
2017,9,906,994987631,906,422,7,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,190,DEKAR,123,9500
2017,9,906,994987631,906,422,7,0,Kulturlandskap,Beite i utmark,Hest/storfe,285,ANTALL_DYR,0,0
2017,15,1546,987541792,1546,8,158,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,40,DEKAR,124,4960
2017,15,1546,987541792,1546,8,158,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,668,30728
2017,11,1142,976509455,1142,19,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,25,DYREENHETER,0,0
2017,11,1142,976509455,1142,19,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,54,DEKAR,48,2592
2017,11,1142,976509455,1142,19,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,36,2016
2017,11,1142,976509455,1142,19,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,50,DEKAR,84,4200
2017,11,1142,976509455,1142,19,1,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,100,DEKAR,53,5300
2017,11,1142,976509455,1142,19,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,992,5952
2017,15,1567,971209720,1567,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,15,1950
2017,15,1567,971209720,1567,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,7,910
2017,15,1567,971209720,1567,61,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,127,5842
2017,15,1520,997631625,1520,30,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,53,2438
2017,15,1511,890698662,1511,131,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,43,5590
2017,15,1511,890698662,1511,131,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,4,520
2017,15,1511,890698662,1511,131,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,15,1511,890698662,1511,131,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,176,8096
2017,7,716,913258509,716,251,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DYREENHETER,16,3200
2017,7,716,913258509,716,251,2,0,Avrenning til vassdrag og kyst,Andre grasdekte arealer,Andre grasdekte arealer,100,DEKAR,26,2600
2017,7,716,913258509,716,251,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,75,DEKAR,111,8325
2017,15,1567,992889012,1567,32,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,143,18590
2017,15,1567,992889012,1567,32,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,5,650
2017,15,1567,992889012,1567,32,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,561,39270
2017,15,1567,992889012,1567,32,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,754,34684
2017,12,1238,885884172,1238,16,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,209,DEKAR,46,9614
2017,12,1238,885884172,1238,16,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,450,DEKAR,21,9450
2017,12,1238,885884172,1238,16,3,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,440,17160
2017,18,1812,980482871,1812,57,4,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,50,10000
2017,18,1812,980482871,1812,57,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,3146,"11954,8"
2017,18,1812,980482871,1812,57,4,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,347,20820
2017,18,1812,980482871,1812,57,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,506,12650
2017,18,1870,815836472,1870,39,8,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,13,6110
2017,18,1870,815836472,1870,39,8,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,107,29960
2017,18,1870,815836472,1870,39,8,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,17,2550
2017,18,1870,815836472,1870,39,8,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,304,7600
2017,18,1870,815836472,1870,39,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,379,9475
2017,15,1523,969846101,1523,86,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,4-6 uker,30000,ANDEL,4,7500
2017,15,1523,969846101,1523,86,1,0,Kulturmiljøer og kulturminner,Drift av fellesseter med foredling,Drift av fellesseter med foredling,20000,ANDEL,0,0
2017,15,1520,983399177,1520,106,5,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,30000,ANTALL,1,30000
2017,15,1520,983399177,1520,106,5,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med foredling,Drift av enkeltseter med foredling,20000,ANTALL,0,0
2017,11,1119,978617395,1119,62,3,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,370,2590
2017,11,1119,978617395,1119,62,3,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 2,50,DEKAR,194,9700
2017,11,1119,916512856,1119,40,2,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,609,4263
2017,11,1119,916512856,1119,40,2,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 2,50,DEKAR,114,5700
2017,11,1119,916512856,1119,40,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,197,15760
2017,11,1119,916512856,1119,40,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,197,9850
2017,12,1241,869919012,1241,40,2,0,Kulturlandskap,Beite i utmark,Sau/geit,39,ANTALL_DYR,84,3276
2017,15,1511,969126753,1511,116,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,0,0
2017,15,1511,969126753,1511,116,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,176,8096
2017,15,1511,984618301,1511,54,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,20,2600
2017,15,1511,984618301,1511,54,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,7,910
2017,15,1511,984618301,1511,54,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,32,1472
2017,15,1525,876097842,1525,61,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,28,3640
2017,15,1525,876097842,1525,61,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,2,260
2017,15,1525,876097842,1525,61,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,57,2622
2017,15,1539,995332353,1539,178,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,94,4324
2017,11,1119,971098767,1119,19,31,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,150,DEKAR,5,750
2017,11,1119,971098767,1119,19,31,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,100,DEKAR,25,2500
2017,11,1119,971098767,1119,19,31,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,570,3420
2017,18,1813,969265745,1813,113,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1403,"5331,4"
2017,18,1813,969265745,1813,113,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2017,18,1813,969265745,1813,113,1,0,Avrenning til vassdrag og kyst,Vedlikehold av fangdammer,Vedlikehold av fangdammer,7000,DEKAR,1,7000
2017,15,1554,971374284,1554,18,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,14,1820
2017,15,1554,971374284,1554,18,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,118,5428
2017,18,1812,998988993,1812,67,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,427,"1622,6"
2017,18,1812,998988993,1812,67,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2017,18,1812,998988993,1812,67,3,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,2394,16758
2017,18,1812,998988993,1812,67,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,40,2400
2017,18,1812,998988993,1812,67,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,202,5050
2017,18,1813,991380868,1813,74,7,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,722,"2743,6"
2017,18,1813,991380868,1813,74,7,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,309,18540
2017,18,1813,991380868,1813,74,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,327,8175
2017,18,1834,969123177,1834,36,7,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,180,DYREENHETER,17,3060
2017,18,1834,969123177,1834,36,7,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,205,779
2017,18,1834,969123177,1834,36,7,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1000,DEKAR,5,5000
2017,18,1834,969123177,1834,36,7,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Slått,1500,DEKAR,10,15000
2017,18,1834,969123177,1834,36,7,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,428,10700
2017,15,1532,969211297,1532,124,16,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,169,21970
2017,15,1532,969211297,1532,124,16,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,4,4000
2017,15,1532,969211297,1532,124,16,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,70,DEKAR,362,25340
2017,15,1532,969211297,1532,124,16,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,372,17112
2017,15,1529,969843110,1529,21,366,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,46,DEKAR,6,276
2017,18,1827,969647338,1827,19,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1655,6289
2017,18,1827,969647338,1827,19,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,11,11000
